numer_sta,date,t,u,pres,tend24
7690,20200426060000,289.150000,80,100690,-130
7015,20200426090000,285.750000,63,100740,-290
7110,20200426090000,286.750000,79,100090,-100
7149,20200426090000,288.550000,54,100170,-80
7190,20200426090000,288.750000,50,99320,-120
7481,20200426090000,288.150000,79,98250,-20
7630,20200426090000,288.450000,87,99450,130
7690,20200426090000,290.450000,75,100830,-60
7015,20200426120000,289.050000,47,100640,-280
7110,20200426120000,289.850000,68,100060,-90
7149,20200426120000,292.250000,32,100080,-90
7190,20200426120000,292.350000,32,99220,-70
7481,20200426120000,291.350000,67,98220,110
7630,20200426120000,290.850000,76,99420,230
7690,20200426120000,291.150000,72,100820,-50
7015,20200426150000,291.650000,39,100520,-220
7110,20200426150000,288.250000,71,99990,-70
7149,20200426150000,294.150000,22,99960,-60
7190,20200426150000,293.850000,30,99090,-50
7481,20200426150000,292.150000,55,98140,220
7630,20200426150000,294.350000,63,99250,290
7690,20200426150000,290.250000,77,100770,40
7015,20200426180000,290.650000,41,100420,-250
7110,20200426180000,285.450000,82,99940,-100
7149,20200426180000,292.850000,28,99890,-90
7190,20200426180000,293.050000,35,99100,-10
7481,20200426180000,292.550000,47,98140,180
7630,20200426180000,292.950000,59,99210,210
7690,20200426180000,289.150000,81,100830,190
7015,20200426210000,285.050000,70,100490,-270
7110,20200426210000,282.650000,94,99990,-150
7149,20200426210000,286.350000,50,100020,-60
7190,20200426210000,288.850000,69,99220,0
7481,20200426210000,288.650000,72,98270,90
7630,20200426210000,288.450000,80,99350,170
7690,20200426210000,288.650000,86,100940,230
7015,20200427000000,282.150000,81,100430,-340
7110,20200427000000,279.350000,96,99940,-190
7149,20200427000000,284.250000,61,99990,-150
7190,20200427000000,287.050000,95,99260,0
7481,20200427000000,286.250000,87,98320,180
7630,20200427000000,286.950000,91,99300,80
7690,20200427000000,288.250000,86,100980,270
7015,20200427030000,282.550000,76,100350,-380
7110,20200427030000,278.850000,98,99780,-250
7149,20200427030000,282.250000,80,99900,-210
7190,20200427030000,286.050000,95,99240,10
7481,20200427030000,284.150000,92,98280,210
7630,20200427030000,285.550000,95,99220,-20
7690,20200427030000,286.450000,87,100890,220
7015,20200427060000,282.350000,81,100300,-410
7110,20200427060000,281.950000,98,99730,-290
7149,20200427060000,283.150000,73,99850,-270
7190,20200427060000,286.350000,90,99280,0
7481,20200427060000,286.650000,90,98280,170
7630,20200427060000,286.950000,92,99210,-90
7690,20200427060000,288.150000,83,100960,270
7015,20200427090000,290.150000,48,100260,-480
7110,20200427090000,284.850000,86,99710,-380
7149,20200427090000,293.050000,48,99820,-350
7190,20200427090000,291.850000,64,99260,-60
7481,20200427090000,291.550000,68,98250,0
7630,20200427090000,291.250000,77,99170,-280
7690,20200427090000,290.250000,79,101050,220
7015,20200427150000,296.350000,32,100020,-500
7110,20200427150000,287.950000,76,99470,-520
7149,20200427150000,296.050000,47,99490,-470
7190,20200427150000,296.950000,25,98940,-150
7481,20200427150000,294.450000,52,97950,-190
7630,20200427150000,289.550000,80,99130,-120
7690,20200427150000,291.150000,77,100980,210
7015,20200427180000,292.450000,38,99990,-430
7110,20200427180000,284.650000,90,99390,-550
7149,20200427180000,291.750000,60,99400,-490
7190,20200427180000,294.250000,34,98880,-220
7481,20200427180000,292.050000,48,97980,-160
7630,20200427180000,288.450000,90,99230,20
7690,20200427180000,289.850000,82,100960,130
7015,20200427210000,287.550000,40,100030,-460
7110,20200427210000,283.250000,96,99430,-560
7149,20200427210000,288.350000,83,99610,-410
7190,20200427210000,287.850000,57,98940,-280
7481,20200427210000,290.050000,55,98140,-130
7630,20200427210000,286.450000,90,99340,-10
7690,20200427210000,289.250000,88,101040,100
7015,20200428000000,285.450000,50,100000,-430
7110,20200428000000,283.250000,97,99330,-610
7149,20200428000000,287.550000,92,99470,-520
7190,20200428000000,287.650000,58,98920,-340
7481,20200428000000,288.550000,64,98090,-230
7630,20200428000000,285.350000,94,99370,70
7690,20200428000000,288.850000,83,100950,-30
7015,20200428030000,283.550000,90,99840,-510
7110,20200428030000,282.950000,98,99210,-570
7149,20200428030000,286.750000,89,99400,-500
7190,20200428030000,288.550000,73,98870,-370
7481,20200428030000,286.150000,86,98090,-190
7630,20200428030000,285.650000,95,99370,150
7690,20200428030000,288.550000,84,100780,-110
7015,20200428060000,283.450000,94,99810,-490
7110,20200428060000,282.550000,98,99250,-480
7149,20200428060000,286.550000,82,99490,-360
7190,20200428060000,289.150000,72,98850,-430
7481,20200428060000,285.850000,90,98150,-130
7630,20200428060000,285.650000,93,99440,230
7690,20200428060000,287.750000,93,100700,-260
7015,20200428090000,284.750000,89,99750,-510
7110,20200428090000,284.550000,96,99310,-400
7149,20200428090000,287.950000,73,99520,-300
7190,20200428090000,289.050000,81,98920,-340
7481,20200428090000,285.750000,93,98180,-70
7630,20200428090000,287.650000,79,99510,340
7690,20200428090000,287.150000,94,100590,-460
7015,20200428120000,286.950000,91,99790,-380
7110,20200428120000,286.650000,80,99400,-210
7149,20200428120000,290.150000,60,99500,-190
7190,20200428120000,292.650000,63,98890,-220
7481,20200428120000,289.050000,69,98140,60
7630,20200428120000,290.850000,64,99420,330
7690,20200428120000,288.950000,88,100610,-430
7015,20200428150000,287.650000,78,99730,-290
7110,20200428150000,286.850000,76,99480,10
7149,20200428150000,291.450000,48,99450,-40
7190,20200428150000,292.150000,49,98880,-60
7481,20200428150000,289.550000,71,98080,130
7630,20200428150000,288.250000,65,99550,420
7690,20200428150000,290.350000,82,100490,-490
7015,20200428180000,287.350000,82,99820,-170
7110,20200428180000,285.650000,80,99570,180
7149,20200428180000,288.150000,68,99520,120
7190,20200428180000,290.550000,52,98900,20
7481,20200428180000,286.050000,93,98190,210
7630,20200428180000,288.250000,64,99660,430
7690,20200428180000,289.750000,88,100530,-430
7015,20200428210000,283.750000,86,99940,-90
7110,20200428210000,283.550000,95,99670,240
7149,20200428210000,286.150000,76,99660,50
7190,20200428210000,287.650000,72,99000,60
7481,20200428210000,283.350000,91,98410,270
7630,20200428210000,285.050000,80,99820,480
7690,20200428210000,288.850000,92,100560,-480
7015,20200429000000,284.150000,88,99920,-80
7110,20200429000000,282.650000,89,99640,310
7149,20200429000000,284.250000,80,99750,280
7190,20200429000000,286.050000,86,99050,130
7481,20200429000000,283.450000,93,98480,390
7630,20200429000000,283.950000,83,99860,490
7690,20200429000000,287.750000,82,100520,-430
7015,20200429030000,284.450000,83,99930,90
7110,20200429030000,283.550000,93,99320,110
7149,20200429030000,283.550000,85,99740,340
7190,20200429030000,286.050000,83,99070,200
7481,20200429030000,282.750000,94,98460,370
7630,20200429030000,282.850000,91,99770,400
7690,20200429030000,285.850000,86,100470,-310
7015,20200429060000,283.750000,84,100010,200
7110,20200429060000,283.750000,96,99030,-220
7149,20200429060000,284.150000,89,99800,310
7190,20200429060000,286.350000,75,99170,320
7481,20200429060000,283.450000,90,98470,320
7630,20200429060000,283.850000,90,99790,350
7690,20200429060000,287.650000,67,100440,-260
7015,20200429090000,285.550000,77,100060,310
7110,20200429090000,285.050000,76,99240,-70
7149,20200429090000,287.650000,66,99790,270
7190,20200429090000,286.750000,80,99270,350
7481,20200429090000,286.150000,79,98550,370
7630,20200429090000,289.350000,62,99740,230
7690,20200429090000,290.250000,81,100510,-80
7015,20200429120000,290.050000,58,99950,160
7110,20200429120000,285.950000,70,99280,-120
7149,20200429120000,288.650000,58,99720,220
7190,20200429120000,291.250000,46,99170,280
7481,20200429120000,289.350000,60,98470,330
7630,20200429120000,291.850000,47,99610,190
7690,20200429120000,291.350000,73,100520,-90
7015,20200429150000,288.050000,68,99830,100
7110,20200429150000,286.150000,76,99090,-390
7149,20200429150000,287.450000,81,99590,140
7190,20200429150000,291.850000,47,99100,220
7481,20200429150000,291.350000,46,98330,250
7630,20200429150000,294.350000,43,99450,-100
7690,20200429150000,291.550000,80,100440,-50
7015,20200429180000,284.250000,81,99770,-50
7110,20200429180000,283.250000,92,98860,-710
7149,20200429180000,284.650000,91,99540,20
7190,20200429180000,288.850000,59,99140,240
7481,20200429180000,291.350000,46,98260,70
7630,20200429180000,292.650000,47,99390,-270
7690,20200429180000,290.150000,84,100510,-20
7015,20200429210000,283.550000,78,99690,-250
7110,20200429210000,281.450000,80,98960,-710
7149,20200429210000,284.650000,92,99470,-190
7190,20200429210000,286.650000,66,99130,130
7481,20200429210000,288.350000,64,98280,-130
7630,20200429210000,290.150000,64,99370,-450
7690,20200429210000,289.550000,87,100730,170
7015,20200430000000,282.750000,90,99570,-350
7110,20200430000000,281.850000,74,98950,-690
7149,20200430000000,283.950000,91,99330,-420
7190,20200430000000,286.550000,72,99070,20
7481,20200430000000,287.850000,73,98230,-250
7630,20200430000000,287.750000,79,99370,-490
7690,20200430000000,288.450000,87,100830,310
7015,20200430030000,282.650000,94,99400,-530
7110,20200430030000,283.050000,71,98750,-570
7149,20200430030000,282.550000,84,99350,-390
7190,20200430030000,285.450000,83,98870,-200
7481,20200430030000,287.650000,79,98130,-330
7630,20200430030000,286.250000,88,99440,-330
7690,20200430030000,287.650000,85,100780,310
7015,20200430060000,281.650000,85,99550,-460
7110,20200430060000,283.450000,83,98510,-520
7149,20200430060000,282.350000,82,99370,-430
7190,20200430060000,285.450000,90,98910,-260
7481,20200430060000,286.150000,92,98230,-240
7630,20200430060000,285.350000,93,99420,-370
7690,20200430060000,288.650000,81,100780,340
7015,20200430090000,284.650000,62,99580,-480
7110,20200430090000,283.950000,89,98550,-690
7149,20200430090000,284.450000,76,99290,-500
7190,20200430090000,287.550000,75,98950,-320
7481,20200430090000,286.250000,94,98170,-380
7630,20200430090000,287.150000,81,99440,-300
7690,20200430090000,289.750000,83,100860,350
7015,20200430120000,287.850000,51,99370,-580
7110,20200430120000,285.450000,72,98860,-420
7149,20200430120000,285.350000,71,99150,-570
7190,20200430120000,287.450000,77,98870,-300
7481,20200430120000,286.250000,92,98140,-330
7630,20200430120000,290.250000,72,99490,-120
7690,20200430120000,290.750000,70,100770,250
7015,20200430150000,287.950000,53,99180,-650
7110,20200430150000,284.950000,79,98980,-110
7149,20200430150000,286.550000,69,99060,-530
7190,20200430150000,286.250000,77,98740,-360
7481,20200430150000,288.650000,74,98070,-260
7630,20200430150000,292.050000,55,99520,70
7690,20200430150000,291.250000,85,100550,110
7015,20200430180000,284.150000,81,99230,-540
7110,20200430180000,285.050000,76,99040,180
7149,20200430180000,284.050000,79,99200,-340
7190,20200430180000,285.750000,78,98810,-330
7481,20200430180000,288.950000,71,98080,-180
7630,20200430180000,289.550000,61,99550,160
7690,20200430180000,290.050000,89,100470,-40
7015,20200430210000,282.650000,82,99440,-250
7110,20200430210000,282.250000,90,99150,190
7149,20200430210000,283.150000,84,99300,-170
7190,20200430210000,284.750000,84,98870,-260
7481,20200430210000,286.950000,70,98250,-30
7630,20200430210000,286.750000,72,99570,200
7690,20200430210000,288.150000,84,100520,-210
7015,20200501000000,281.650000,84,99440,-130
7110,20200501000000,283.150000,88,99180,230
7149,20200501000000,283.350000,85,99340,10
7190,20200501000000,284.650000,80,98920,-150
7481,20200501000000,285.450000,66,98240,10
7630,20200501000000,285.150000,85,99510,140
7690,20200501000000,286.750000,75,100540,-290
7015,20200501030000,281.050000,90,99450,50
7110,20200501030000,283.450000,86,99110,360
7149,20200501030000,283.250000,88,99300,-50
7190,20200501030000,283.750000,80,98880,10
7481,20200501030000,282.950000,92,98360,230
7630,20200501030000,284.650000,92,99400,-40
7690,20200501030000,286.750000,66,100540,-240
7015,20200501060000,281.550000,86,99490,-60
7110,20200501060000,283.850000,88,99120,610
7149,20200501060000,283.350000,90,99320,-50
7190,20200501060000,284.950000,76,98860,-50
7481,20200501060000,282.850000,94,98310,80
7630,20200501060000,284.950000,96,99400,-20
7690,20200501060000,289.650000,58,100650,-130
7015,20200501090000,285.050000,73,99490,-90
7110,20200501090000,285.050000,75,99270,720
7149,20200501090000,284.550000,83,99360,70
7190,20200501090000,288.550000,66,98770,-180
7481,20200501090000,283.650000,95,98170,0
7630,20200501090000,288.650000,85,99440,0
7690,20200501090000,292.450000,57,100570,-290
7015,20200501120000,288.250000,56,99490,120
7110,20200501120000,286.650000,71,99540,680
7149,20200501120000,288.550000,67,99280,130
7190,20200501120000,288.250000,56,98700,-170
7481,20200501120000,286.650000,89,98110,-30
7630,20200501120000,291.850000,82,99500,10
7690,20200501120000,297.250000,40,100400,-370
7015,20200501150000,287.750000,52,99560,380
7110,20200501150000,286.250000,65,99680,700
7149,20200501150000,290.950000,49,99290,230
7190,20200501150000,283.750000,84,98750,10
7481,20200501150000,286.850000,92,98050,-20
7630,20200501150000,291.250000,85,99580,60
7690,20200501150000,294.550000,50,100390,-160
7015,20200501180000,285.850000,64,99710,480
7110,20200501180000,285.550000,71,99770,730
7149,20200501180000,288.750000,47,99490,290
7190,20200501180000,284.350000,92,98790,-20
7481,20200501180000,286.450000,96,98100,20
7630,20200501180000,290.250000,83,99750,200
7690,20200501180000,293.250000,58,100340,-130
7015,20200501210000,283.050000,79,99950,510
7110,20200501210000,281.250000,89,99920,770
7149,20200501210000,284.250000,67,99820,520
7190,20200501210000,283.250000,94,98910,40
7481,20200501210000,286.750000,92,98280,30
7630,20200501210000,288.850000,84,99930,360
7690,20200501210000,291.750000,70,100410,-110
7015,20200502000000,282.050000,86,100050,610
7110,20200502000000,283.650000,93,99920,740
7149,20200502000000,281.250000,76,99950,610
7190,20200502000000,282.350000,90,99100,180
7481,20200502000000,286.250000,94,98450,210
7630,20200502000000,287.950000,93,100010,500
7690,20200502000000,291.550000,66,100420,-120
7015,20200502030000,281.150000,88,100180,730
7110,20200502030000,283.150000,94,99920,810
7149,20200502030000,279.650000,84,100070,770
7190,20200502030000,281.150000,95,99260,380
7481,20200502030000,285.750000,84,98530,170
7630,20200502030000,288.350000,93,99900,500
7690,20200502030000,290.850000,61,100370,-170
7015,20200502060000,281.650000,83,100260,770
7110,20200502060000,283.150000,94,99970,850
7149,20200502060000,282.450000,77,100110,790
7190,20200502060000,283.450000,86,99370,510
7481,20200502060000,284.450000,93,98640,330
7630,20200502060000,288.350000,95,99930,530
7690,20200502060000,293.650000,45,100500,-150
7015,20200502090000,285.650000,65,100400,910
7110,20200502090000,285.450000,76,100110,840
7149,20200502090000,286.750000,64,100190,830
7190,20200502090000,285.850000,66,99410,640
7481,20200502090000,287.650000,79,98660,490
7630,20200502090000,290.550000,89,100040,600
7690,20200502090000,291.150000,80,100620,50
7015,20200502120000,287.450000,51,100580,1090
7110,20200502120000,286.450000,85,100150,610
7149,20200502120000,289.350000,55,100230,950
7190,20200502120000,286.650000,55,99400,700
7481,20200502120000,289.450000,77,98640,530
7630,20200502120000,292.850000,75,100080,580
7690,20200502120000,290.950000,85,100600,200
7015,20200502150000,288.650000,45,100690,1130
7110,20200502150000,288.250000,80,100220,540
7149,20200502150000,290.150000,43,100250,960
7190,20200502150000,287.650000,67,99440,690
7481,20200502150000,288.350000,88,98550,500
7630,20200502150000,293.350000,73,100080,500
7690,20200502150000,291.650000,80,100490,100
7015,20200502180000,286.850000,50,100830,1120
7110,20200502180000,287.050000,91,100150,380
7149,20200502180000,288.250000,45,100330,840
7190,20200502180000,286.450000,55,99610,820
7481,20200502180000,287.350000,94,98640,540
7630,20200502180000,292.050000,76,100130,380
7690,20200502180000,297.250000,37,100490,150
